IGOR
X NewDataFolder/S/O Graph1

WAVES	Avg_ad1_340_349
BEGIN
	-70.951248
	-70.948441
	-70.961563
	-70.901253
	-70.96656
	-70.899376
	-70.946877
	-70.947815
	-70.940315
	-70.94281
	-70.951874
	-70.946861
	-70.964371
	-71.002495
	-70.935623
	-70.951874
	-70.947815
	-70.923752
	-70.928757
	-70.946251
	-70.943748
	-70.932487
	-70.952812
	-70.952499
	-70.973129
	-71.004692
	-70.951874
	-70.978745
	-70.941559
	-70.910301
	-70.93531
	-70.919685
	-70.960632
	-70.917809
	-70.980309
	-70.971878
	-70.953438
	-70.937805
	-70.921249
	-70.922188
	-70.934067
	-70.943123
	-70.955002
	-70.946877
	-70.958435
	-70.949371
	-70.96093
	-70.918129
	-70.910622
	-70.930931
	-70.950935
	-70.951553
	-70.959366
	-70.936249
	-70.960617
	-70.971558
	-70.955627
	-70.93782
	-70.947807
	-70.919693
	-70.95031
	-70.95813
	-70.965309
	-70.970932
	-70.932503
	-70.952499
	-70.940933
	-70.945938
	-70.947495
	-70.922501
	-70.904999
	-70.96875
	-70.974998
	-70.964066
	-70.955933
	-70.964066
	-70.925934
	-70.934372
	-70.943436
	-70.944061
	-70.935623
	-70.916565
	-70.967819
	-70.95562
	-70.980934
	-70.945312
	-70.937805
	-70.951881
	-70.907494
	-70.951866
	-70.951561
	-70.969994
	-70.966553
	-70.959991
	-70.930618
	-70.936249
	-70.98188
	-70.971565
	-70.91938
	-70.959373
	-70.94313
	-70.943436
	-70.92437
	-70.92218
	-70.929367
	-70.961258
	-70.942497
	-70.925621
	-70.969376
	-70.924683
	-70.93531
	-70.968124
	-70.950943
	-70.963753
	-70.982193
	-70.96656
	-70.89843
	-70.928436
	-70.933434
	-70.916245
	-70.973747
	-70.932816
	-70.954369
	-70.967506
	-70.965317
	-70.993118
	-70.946877
	-70.931252
	-70.941246
	-70.956558
	-70.945625
	-70.91906
	-70.958443
	-70.959061
	-70.952812
	-70.952499
	-70.958435
	-70.952499
	-70.955933
	-70.940315
	-70.950623
	-70.931252
	-70.920937
	-70.928757
	-70.946243
	-70.987503
	-70.973122
	-70.965004
	-70.949371
	-70.937813
	-70.934692
	-70.920944
	-70.979996
	-70.97438
	-70.925316
	-70.93
	-70.92218
	-70.934998
	-70.94313
	-70.975632
	-70.946556
	-70.970001
	-70.956558
	-70.922813
	-70.947807
	-70.985001
	-70.936874
	-70.909691
	-70.942497
	-70.976242
	-70.950935
	-70.948433
	-70.943756
	-70.942505
	-70.930313
	-70.955627
	-70.983749
	-70.957184
	-70.944374
	-70.905945
	-70.963432
	-70.927185
	-70.987503
	-70.962814
	-70.984062
	-70.973755
	-70.96125
	-70.969063
	-70.957184
	-70.95562
	-70.95063
	-70.945312
	-70.945946
	-70.947807
	-70.979996
	-70.943436
	-70.946251
	-70.942818
	-70.961868
	-70.953751
	-70.958748
	-70.93969
	-70.908432
	-70.975624
	-70.958435
	-70.94281
	-70.96125
	-70.93187
	-70.914062
	-70.965309
	-70.958122
	-70.924057
	-70.922501
	-70.918129
	-70.964371
	-70.923752
	-70.933434
	-70.988747
	-70.982811
	-70.913437
	-70.947502
	-70.912498
	-70.955933
	-70.946869
	-70.952812
	-70.946564
	-70.941246
	-70.939995
	-70.915001
	-70.957809
	-70.955307
	-70.965935
	-70.932182
	-70.952187
	-70.912186
	-70.96312
	-70.932503
	-70.990616
	-70.958443
	-70.945312
	-70.95063
	-70.945312
	-70.971878
	-70.930313
	-70.919693
	-70.898743
	-70.960617
	-70.963432
	-70.960938
	-70.945938
	-70.973747
	-70.949692
	-70.947495
	-70.950935
	-70.921562
	-70.961258
	-70.939682
	-70.891251
	-70.955307
	-70.93
	-70.966881
	-70.941246
	-70.970001
	-70.93219
	-70.94281
	-70.9375
	-70.94812
	-70.973434
	-70.959061
	-70.890938
	-70.96312
	-70.984375
	-70.944687
	-70.931557
	-70.914383
	-70.920303
	-70.953438
	-70.943436
	-70.926567
	-70.956566
	-70.937187
	-70.908752
	-70.90126
	-70.95031
	-70.946243
	-70.962502
	-70.937813
	-70.923439
	-70.926872
	-70.957504
	-70.953125
	-70.907188
	-70.936867
	-70.954056
	-70.978439
	-70.990929
	-70.94281
	-70.918747
	-70.943436
	-71.014381
	-70.954063
	-70.938751
	-70.913124
	-70.957184
	-70.943741
	-70.961868
	-70.932182
	-70.954376
	-70.939377
	-70.924377
	-70.930626
	-70.947815
	-70.913124
	-70.944061
	-70.92688
	-70.924057
	-70.956871
	-70.97374
	-70.952499
	-70.98468
	-70.945007
	-70.985619
	-70.961868
	-70.96125
	-70.947502
	-70.968437
	-70.913437
	-70.915627
	-70.942497
	-70.950935
	-70.907822
	-70.959999
	-70.960625
	-70.933426
	-70.893112
	-70.947495
	-70.93531
	-70.950935
	-70.913437
	-70.950935
	-70.946243
	-70.97625
	-70.946877
	-70.956871
	-70.953125
	-70.97625
	-70.900002
	-70.903748
	-70.945
	-70.914688
	-70.954689
	-70.93969
	-70.955627
	-70.978127
	-70.951553
	-70.930931
	-70.9375
	-70.929375
	-70.939377
	-70.939995
	-70.954681
	-70.884689
	-70.944992
	-70.95031
	-70.959061
	-70.919693
	-70.938438
	-70.928444
	-70.962189
	-70.949371
	-70.928116
	-70.964058
	-70.978745
	-70.970314
	-70.933746
	-70.949997
	-70.965317
	-70.943748
	-70.960938
	-70.946564
	-70.962814
	-70.931564
	-70.932182
	-70.926247
	-70.965309
	-70.944992
	-70.915314
	-70.987503
	-70.922188
	-70.905937
	-70.943436
	-70.940933
	-70.940933
	-70.942184
	-70.925308
	-70.936249
	-70.932503
	-70.908432
	-70.947495
	-70.930626
	-70.976562
	-70.988754
	-70.944679
	-70.965942
	-70.933434
	-70.958435
	-70.949371
	-70.966568
	-70.97625
	-70.953751
	-70.954376
	-70.971245
	-70.948128
	-70.935623
	-71.014687
	-70.954369
	-70.992813
	-70.989059
	-70.907822
	-70.928429
	-70.94593
	-70.894371
	-70.929688
	-70.928436
	-70.960938
	-70.974373
	-70.933441
	-70.956871
	-70.935623
	-70.960938
	-70.941574
	-70.937813
	-70.965004
	-70.956871
	-70.975624
	-70.929695
	-70.944382
	-70.984062
	-70.980003
	-70.938751
	-70.915306
	-70.957191
	-70.96125
	-70.955627
	-70.940315
	-70.944382
	-70.942497
	-70.973129
	-70.976562
	-70.932816
	-70.873436
	-70.940315
	-70.96875
	-70.953117
	-70.927811
	-70.942184
	-70.934059
	-70.975937
	-70.961868
	-70.914688
	-70.945312
	-70.95063
	-70.932816
	-70.922188
	-70.953445
	-70.974068
	-70.934059
	-70.976242
	-70.936241
	-70.96907
	-70.969376
	-70.919998
	-70.945312
	-70.962814
	-70.94812
	-70.962814
	-70.975937
	-70.939377
	-70.914688
	-70.90094
	-70.965622
	-70.921562
	-70.95343
	-70.953117
	-70.947502
	-70.985001
	-70.980309
	-70.945618
	-70.927811
	-70.895622
	-70.944687
	-70.910316
	-70.968124
	-70.964058
	-70.939377
	-70.945938
	-70.980309
	-70.940628
	-70.961563
	-70.920929
	-70.979057
	-70.932495
	-70.956871
	-70.949371
	-70.980934
	-70.95562
	-70.960007
	-70.965622
	-70.941559
	-70.97625
	-70.959061
	-70.952179
	-70.952499
	-70.949379
	-70.988434
	-70.958122
	-70.953438
	-70.994064
	-70.960625
	-70.95031
	-70.926865
	-70.926872
	-70.91906
	-70.96093
	-70.955002
	-71.003433
	-70.969994
	-70.991562
	-70.96907
	-70.945305
	-70.978127
	-70.926865
	-70.942497
	-70.948441
	-70.947815
	-70.947182
	-70.928123
	-70.928749
	-71.032494
	-70.972816
	-70.965622
	-70.965309
	-70.965004
	-70.984062
	-70.958122
	-70.91188
	-70.920937
	-70.944061
	-70.990936
	-70.973129
	-70.969376
	-70.955307
	-70.956253
	-70.951553
	-70.968742
	-70.96312
	-70.969063
	-70.944069
	-70.945312
	-70.945938
	-70.908127
	-70.929375
	-70.932182
	-70.952499
	-70.929695
	-70.979691
	-71.029053
	-71.019676
	-71.002815
	-70.938431
	-70.915634
	-70.93187
	-70.973129
	-70.93187
	-70.994064
	-70.969688
	-70.939377
	-70.935623
	-70.945938
	-70.966568
	-71.014053
	-70.953751
	-70.995316
	-70.99469
	-71.00251
	-70.994377
	-71.010941
	-70.974686
	-71.008133
	-71.045624
	-70.991249
	-71.026566
	-71.019997
	-71.012817
	-71.037186
	-71.040939
	-71.009377
	-71.00219
	-71.046562
	-71.046555
	-71.027184
	-71.059372
	-71.01281
	-71.056564
	-71.091248
	-71.066559
	-71.028748
	-71.044373
	-71.071877
	-71.063744
	-71.068741
	-71.077812
	-71.050629
	-71.101555
	-71.10688
	-71.069061
	-71.103432
	-71.136566
	-71.154068
	-71.106247
	-71.100616
	-71.100937
	-71.128128
	-71.095314
	-71.110619
	-71.114059
	-71.125313
	-71.138435
	-71.126877
	-71.103127
	-71.135628
	-71.118423
	-71.106247
	-71.142502
	-71.131874
	-71.157181
	-71.144058
	-71.186569
	-71.175003
	-71.163124
	-71.113434
	-71.147186
	-71.190308
	-71.141563
	-71.166245
	-71.215317
	-71.180931
	-71.18
	-71.162186
	-71.173431
	-71.194695
	-71.195938
	-71.157494
	-71.151566
	-71.201874
	-71.214684
	-71.241562
	-71.190315
	-71.190002
	-71.234367
	-71.223122
	-71.195938
	-71.207184
	-71.239059
	-71.207809
	-71.178741
	-71.182503
	-71.25219
	-71.190933
	-71.247185
	-71.270622
	-71.310623
	-71.262497
	-71.22438
	-71.231247
	-71.235939
	-71.245621
	-71.224998
	-71.26844
	-71.297188
	-71.277191
	-71.240929
	-71.235619
	-71.274063
	-71.262192
	-71.298431
	-71.230629
	-71.272194
	-71.255615
	-71.269684
	-71.310936
	-71.310623
	-71.295624
	-71.299995
	-71.313431
	-71.276566
	-71.28157
	-71.285934
	-71.304688
	-71.305939
	-71.321877
	-71.326248
	-71.335312
	-71.323441
	-71.309372
	-71.300003
	-71.297813
	-71.312805
	-71.280624
	-71.291557
	-71.331245
	-71.326553
	-71.321869
	-71.318748
	-71.309677
	-71.345314
	-71.311562
	-71.331879
	-71.328117
	-71.309998
	-71.35437
	-71.347809
	-71.35656
	-71.339371
	-71.34375
	-71.371254
	-71.349686
	-71.363113
	-71.355942
	-71.353127
	-71.347183
	-71.385315
	-71.386879
	-71.327187
	-71.371567
	-71.383751
	-71.345932
	-71.35437
	-71.377808
	-71.345001
	-71.430939
	-71.364685
	-71.349678
	-71.366562
	-71.395004
	-71.440941
	-71.381874
	-71.423744
	-71.397499
	-71.389374
	-71.400314
	-71.402496
	-71.406555
	-71.370308
	-71.419373
	-71.409065
	-71.410629
	-71.389053
	-71.38031
	-71.411873
	-71.412186
	-71.415306
	-71.355309
	-71.364059
	-71.402817
	-71.373741
	-71.424057
	-71.402184
	-71.429062
	-71.418121
	-71.409691
	-71.421562
	-71.430939
	-71.413132
	-71.430931
	-71.403748
	-71.410316
	-71.461258
	-71.438438
	-71.394379
	-71.434998
	-71.461868
	-71.438438
	-71.438751
	-71.453751
	-71.450615
	-71.465935
	-71.41188
	-71.455307
	-71.429062
	-71.400932
	-71.475632
	-71.429382
	-71.490623
	-71.458748
	-71.466248
	-71.428757
	-71.45562
	-71.455307
	-71.414688
	-71.53656
	-71.493126
	-71.47937
	-71.458122
	-71.498749
	-71.485626
	-71.47094
	-71.445938
	-71.475937
	-71.442497
	-71.453125
	-71.487816
	-71.499069
	-71.480621
	-71.492813
	-71.45343
	-71.495621
	-71.495941
	-71.495934
	-71.483437
	-71.472809
	-71.493439
	-71.524368
	-71.491562
	-71.504379
	-71.495941
	-71.4925
	-71.507187
	-71.498741
	-71.522812
	-71.485001
	-71.507812
	-71.506241
	-71.502815
	-71.550941
	-71.516563
	-71.482498
	-71.511246
	-71.509689
	-71.537498
	-71.512192
	-71.504379
	-71.522499
	-71.53656
	-71.549995
	-71.547493
	-71.519997
	-71.488121
	-71.504372
	-71.544052
	-71.513123
	-71.558746
	-71.55999
	-71.544998
	-71.538742
	-71.555
	-71.521561
	-71.508751
	-71.515312
	-71.576248
	-71.540939
	-71.513115
	-71.534378
	-71.507812
	-71.502182
	-71.534996
	-71.543434
	-71.511566
	-71.527809
	-71.587814
	-71.49781
	-71.54187
	-71.523438
	-71.504059
	-71.531876
	-71.527817
	-71.523743
	-71.532181
	-71.541878
	-71.502182
	-71.555
	-71.574371
	-71.549057
	-71.562187
	-71.557816
	-71.529999
	-71.569061
	-71.565628
	-71.580307
	-71.550003
	-71.545311
	-71.56781
	-71.569382
	-71.552185
	-71.565308
	-71.547188
	-71.572495
	-71.572807
	-71.608124
	-71.577805
	-71.580002
	-71.51844
	-71.579994
	-71.555008
	-71.542183
	-71.539368
	-71.563751
	-71.565941
	-71.556564
	-71.576248
	-71.570305
	-71.59156
	-71.542496
	-71.572189
	-71.578751
	-71.593437
	-71.612503
	-71.605629
	-71.570312
	-71.57531
	-71.563431
	-71.582497
	-71.583122
	-71.613121
	-71.591873
	-71.59906
	-71.58812
	-71.556252
	-71.581558
	-71.586258
	-71.565933
	-71.606873
	-71.557182
	-71.620621
	-71.59343
	-71.576248
	-71.585625
	-71.552193
	-71.598434
	-71.600937
	-71.590935
	-71.551247
	-71.589058
	-71.587181
	-71.584373
	-71.603745
	-71.586563
	-71.614059
	-71.606247
	-71.607803
	-71.602188
	-71.594994
	-71.640938
	-71.657806
	-71.58625
	-71.597496
	-71.602493
	-71.640945
	-71.594376
	-71.572182
	-71.575935
	-71.634689
	-71.638443
	-71.660309
	-71.639694
	-71.576248
	-71.589066
	-71.571243
	-71.62812
	-71.624374
	-71.546249
	-71.620316
	-71.598122
	-71.595306
	-71.59874
	-71.62281
	-71.613129
	-71.609055
	-71.613754
	-71.579056
	-71.639992
	-71.66188
	-71.648438
	-71.611565
	-71.609695
	-71.625
	-71.640625
	-71.595619
	-71.616562
	-71.626259
	-71.644379
	-71.628441
	-71.645935
	-71.648438
	-71.624374
	-71.568748
	-71.592186
	-71.595619
	-71.638428
	-71.625626
	-71.675934
	-71.658432
	-71.584373
	-71.558434
	-71.625626
	-71.598434
	-71.649063
	-71.639366
	-71.640938
	-71.639061
	-71.644058
	-71.670311
	-71.607811
	-71.58625
	-71.68
	-71.644058
	-71.633133
	-71.62999
	-71.620941
	-71.634361
	-71.646248
	-71.619377
	-71.607498
	-71.638435
	-71.684685
	-71.579994
	-71.664688
	-71.639069
	-71.617805
	-71.63031
	-71.670624
	-71.627182
	-71.664688
	-71.58062
	-71.599373
	-71.631874
	-71.653122
	-71.650314
	-71.637184
	-71.644691
	-71.649063
	-71.63813
	-71.636246
	-71.665314
	-71.65345
	-71.668129
	-71.657814
	-71.675926
	-71.614685
	-71.636246
	-71.650009
	-71.617813
	-71.698128
	-71.667191
	-71.6325
	-71.636246
	-71.644684
	-71.652496
	-71.622177
	-71.638123
	-71.644058
	-71.659683
	-71.677185
	-71.678123
	-71.707504
	-71.689995
	-71.620621
	-71.627182
	-71.633751
	-71.633438
	-71.659996
	-71.676872
	-71.604996
	-71.604691
	-71.703125
	-71.684685
	-71.690628
	-71.682495
	-71.672501
	-71.683746
	-71.656876
	-71.663124
	-71.65062
	-71.672501
	-71.717812
	-71.691246
	-71.692184
	-71.644997
	-71.664383
	-71.640617
	-71.627495
	-71.658737
	-71.653122
	-71.674065
	-71.695625
	-71.649673
	-71.687492
	-71.645004
	-71.69281
	-71.710938
	-71.63781
	-71.650009
	-71.684067
	-71.699371
	-71.686256
	-71.652817
	-71.623756
	-71.660316
	-71.632812
	-71.667191
	-71.702187
	-71.691559
	-71.671249
	-71.696556
	-71.702187
	-71.660934
	-71.638443
	-71.677185
	-71.678123
	-71.691246
	-71.665314
	-71.689682
	-71.660629
	-71.676254
	-71.725937
	-71.656876
	-71.671867
	-71.664688
	-71.690933
	-71.668121
	-71.678749
	-71.678123
	-71.659065
	-71.685623
	-71.709694
	-71.672188
	-71.680313
	-71.647499
	-71.686562
	-71.66687
	-71.655937
	-71.665939
	-71.68219
	-71.668442
	-71.695625
	-71.677811
	-71.653122
	-71.668129
	-71.692818
	-71.701874
	-71.669373
	-71.650932
	-71.683121
	-71.690628
	-71.707504
	-71.680931
	-71.689369
	-71.676247
	-71.658127
	-71.687492
	-71.675934
	-71.712189
	-71.714691
	-71.644371
	-71.704369
	-71.733124
	-71.650002
	-71.680618
	-71.695007
	-71.675003
	-71.687187
	-71.671555
	-71.66375
	-71.698441
	-71.685623
	-71.671562
	-71.702187
	-71.687187
	-71.702499
	-71.718124
	-71.706566
	-71.704369
	-71.728439
	-71.669373
	-71.667496
	-71.687492
	-71.710312
	-71.684067
	-71.682816
	-71.658745
	-71.712814
	-71.721565
	-71.707504
	-71.679367
	-71.712189
	-71.739372
	-71.717812
	-71.699379
	-71.697189
	-71.670937
	-71.682495
	-71.648438
	-71.663437
	-71.712189
	-71.696877
	-71.698441
	-71.69532
	-71.716873
	-71.722183
	-71.719063
	-71.665314
	-71.725624
	-71.683441
	-71.707809
	-71.701874
	-71.73156
	-71.696556
	-71.71093
	-71.716248
	-71.715622
	-71.706253
	-71.699997
	-71.676567
	-71.72406
	-71.67749
	-71.70031
	-71.691879
	-71.681564
	-71.69281
	-71.691566
	-71.704681
	-71.73719
	-71.725624
	-71.684372
	-71.735619
	-71.70031
	-71.685623
	-71.699692
	-71.702194
	-71.711563
	-71.701874
	-71.725632
	-71.694054
	-71.702499
	-71.731873
	-71.725632
	-71.673744
	-71.714066
	-71.735001
	-71.710312
	-71.704369
	-71.707809
	-71.701561
	-71.696869
	-71.688126
	-71.739685
	-71.710312
	-71.713127
	-71.689682
	-71.695312
	-71.685623
	-71.696877
	-71.715927
	-71.703125
	-71.692184
	-71.693741
	-71.700623
	-71.744377
	-71.721245
	-71.669373
	-71.69249
	-71.697495
	-71.690308
	-71.716873
	-71.751251
	-71.711563
	-71.651871
	-71.655624
	-71.702499
	-71.759689
	-71.673126
	-71.720619
	-71.706253
	-71.728752
	-71.720001
	-71.71843
	-71.73719
	-71.731247
	-71.676872
	-71.695312
	-71.704681
	-71.675316
	-71.698441
	-71.708122
	-71.667496
	-71.685318
	-71.721878
	-71.669365
	-71.696251
	-71.709373
	-71.719376
	-71.699692
	-71.732498
	-71.686562
	-71.676559
	-71.708748
	-71.68718
	-71.682503
	-71.733124
	-71.720001
	-71.708435
	-71.700623
	-71.718124
	-71.714066
	-71.728745
	-71.713432
	-71.715004
	-71.732185
	-71.728119
	-71.686249
	-71.727814
	-71.724998
	-71.671875
	-71.71656
	-71.721565
	-71.733749
	-71.706253
	-71.696556
	-71.719063
	-71.725624
	-71.750626
	-71.694061
	-71.71875
	-71.723747
	-71.699997
	-71.72187
	-71.751564
	-71.705002
	-71.717812
	-71.745934
	-71.746559
	-71.74781
	-71.689995
	-71.708427
	-71.689377
	-71.703743
	-71.720932
	-71.730003
	-71.760941
	-71.696877
	-71.730942
	-71.731247
	-71.685928
	-71.720001
	-71.72187
	-71.724373
	-71.701569
	-71.71907
	-71.670937
	-71.72187
	-71.690308
	-71.668747
	-71.712181
	-71.73156
	-71.680939
	-71.683121
END
X SetScale/P x 0,0.05,"ms", Avg_ad1_360_369; SetScale y 0,0,"mV", Avg_ad1_360_369
X Note Avg_ad1_360_369, "WAVETYPE=adc\rTIME=3:53:13 PM\rSTEP=50"

WAVES	Avg_ad1_370_379
BEGIN
	-71.766251
	-71.747818
	-71.758125
	-71.756874
	-71.689682
	-71.730942
	-71.740311
	-71.705307
	-71.72438
	-71.739059
	-71.737495
	-71.810623
	-71.71312
	-71.750313
	-71.729057
	-71.706253
	-71.757187
	-71.721565
	-71.764053
	-71.71125
	-71.75032
	-71.740616
	-71.753754
	-71.779068
	-71.750931
	-71.743118
	-71.772499
	-71.733749
	-71.745934
	-71.739059
	-71.754066
	-71.759995
	-71.729362
	-71.793129
	-71.756248
	-71.757805
	-71.772499
	-71.768753
	-71.722504
	-71.720314
	-71.766251
	-71.729378
	-71.753433
	-71.74968
	-71.726562
	-71.755325
	-71.742493
	-71.764694
	-71.745621
	-71.774368
	-71.721558
	-71.739059
	-71.721565
	-71.788742
	-71.769066
	-71.747185
	-71.720314
	-71.754692
	-71.751877
	-71.774055
	-71.765625
	-71.712502
	-71.752182
	-71.753746
	-71.742813
	-71.745316
	-71.760307
	-71.726242
	-71.738747
	-71.716568
	-71.761871
	-71.7425
	-71.74781
	-71.749687
	-71.71312
	-71.726242
	-71.739372
	-71.69313
	-71.719055
	-71.737808
	-71.748428
	-71.775314
	-71.769997
	-71.747498
	-71.731873
	-71.745934
	-71.738129
	-71.754684
	-71.753128
	-71.75
	-71.773743
	-71.747498
	-71.759377
	-71.724998
	-71.729378
	-71.723122
	-71.743431
	-71.785004
	-71.770935
	-71.738121
	-71.752815
	-71.768127
	-71.769058
	-71.736244
	-71.773125
	-71.768745
	-71.735306
	-71.754059
	-71.731873
	-71.744064
	-71.754372
	-71.720627
	-71.737183
	-71.769371
	-71.776566
	-71.748436
	-71.718437
	-71.748749
	-71.734055
	-71.763435
	-71.759689
	-71.772186
	-71.725937
	-71.709999
	-71.765305
	-71.756241
	-71.764061
	-71.796867
	-71.738747
	-71.729996
	-71.789062
	-71.768127
	-71.709061
	-71.749992
	-71.76281
	-71.764069
	-71.74781
	-71.78125
	-71.740623
	-71.77343
	-71.790306
	-71.736557
	-71.755623
	-71.740311
	-71.764687
	-71.751877
	-71.723747
	-71.761879
	-71.74437
	-71.742813
	-71.742813
	-71.759369
	-71.763435
	-71.739365
	-71.744064
	-71.734367
	-71.745621
	-71.767502
	-71.718124
	-71.756874
	-71.742813
	-71.765305
	-71.740631
	-71.742188
	-71.749062
	-71.728439
	-71.778122
	-71.777496
	-71.739998
	-71.756248
	-71.699051
	-71.760307
	-71.761559
	-71.715935
	-71.688751
	-71.749069
	-71.76062
	-71.789368
	-71.726562
	-71.729065
	-71.737808
	-71.725624
	-71.720322
	-71.74749
	-71.744995
	-71.722496
	-71.726883
	-71.744064
	-71.72625
	-71.703133
	-71.771866
	-71.721558
	-71.746254
	-71.760933
	-71.770622
	-71.758438
	-71.718437
	-71.698433
	-71.751244
	-71.760002
	-71.729691
	-71.762497
	-71.771561
	-71.709999
	-71.729996
	-71.744064
	-71.743439
	-71.725319
	-71.729378
	-71.732178
	-71.73938
	-71.732193
	-71.730934
	-71.761246
	-71.731873
	-71.729683
	-71.728439
	-71.743752
	-71.751564
	-71.756248
	-71.766869
	-71.734375
	-71.747192
	-71.728439
	-71.745621
	-71.725937
	-71.75531
	-71.770622
	-71.776566
	-71.746246
	-71.710617
	-71.778435
	-71.759689
	-71.770309
	-71.732185
	-71.73938
	-71.781868
	-71.714058
	-71.72438
	-71.75531
	-71.721878
	-71.725937
	-71.699379
	-71.716873
	-71.736557
	-71.739365
	-71.735306
	-71.702499
	-71.740005
	-71.754051
	-71.739059
	-71.735619
	-71.723129
	-71.728127
	-71.708122
	-71.735939
	-71.791245
	-71.780624
	-71.751244
	-71.700935
	-71.753128
	-71.707504
	-71.761246
	-71.808121
	-71.753433
	-71.755936
	-71.763435
	-71.711243
	-71.707497
	-71.729996
	-71.68969
	-71.701248
	-71.727493
	-71.757805
	-71.740311
	-71.776245
	-71.767502
	-71.731247
	-71.761246
	-71.719368
	-71.750931
	-71.753433
	-71.730621
	-71.743431
	-71.769058
	-71.774055
	-71.744377
	-71.750313
	-71.765625
	-71.764374
	-71.73719
	-71.737183
	-71.765625
	-71.709068
	-71.736252
	-71.705933
	-71.711868
	-71.702812
	-71.712502
	-71.696243
	-71.736877
	-71.749062
	-71.729057
	-71.772812
	-71.732811
	-71.70594
	-71.743118
	-71.756241
	-71.719063
	-71.768433
	-71.722183
	-71.762802
	-71.756241
	-71.770935
	-71.76593
	-71.678749
	-71.740005
	-71.711243
	-71.750305
	-71.777489
	-71.752808
	-71.716255
	-71.723129
	-71.728745
	-71.717819
	-71.755936
	-71.720627
	-71.77626
	-71.719063
	-71.753433
	-71.762192
	-71.750931
	-71.714066
	-71.726875
	-71.742188
	-71.751877
	-71.760628
	-71.731247
	-71.774689
	-71.743446
	-71.764061
	-71.779678
	-71.764061
	-71.782188
	-71.734688
	-71.713745
	-71.755302
	-71.756241
	-71.732811
	-71.75531
	-71.772812
	-71.725006
	-71.752182
	-71.764999
	-71.733749
	-71.745308
	-71.784058
	-71.766876
	-71.741867
	-71.718742
	-71.765617
	-71.705627
	-71.733124
	-71.781876
	-71.735001
	-71.744682
	-71.731873
	-71.759369
	-71.766869
	-71.717819
	-71.762184
	-71.730934
	-71.764999
	-71.749687
	-71.744682
	-71.721558
	-71.765945
	-71.727814
	-71.760628
	-71.750313
	-71.756874
	-71.726875
	-71.740311
	-71.7575
	-71.765625
	-71.737808
	-71.755318
	-71.791557
	-71.74968
	-71.736244
	-71.719376
	-71.688431
	-71.753433
	-71.723122
	-71.778114
	-71.716248
	-71.740944
	-71.75032
	-71.731873
	-71.72438
	-71.763748
	-71.766556
	-71.744682
	-71.746254
	-71.716873
	-71.749687
	-71.771866
	-71.756561
	-71.740311
	-71.765617
	-71.78125
